f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.4098;0.2;overtime;9;0.7;[]
0.4098;0.2;work_at_weekend;9;0.7;[]
0.3897;0.2;neighborhood_variability_sender;9;0.7;[]
0.4368;0.2;neighborhood_variability_recipient;9;0.7;[]
0.4098;0.2;neighborhood_variability_all;9;0.7;[]
0.4105;0.2;in_degree;9;0.8;[]
0.5671;0.2;out_degree;9;0.8;[]
0.4098;0.2;betweenness;9;0.8;[]
0.4947;0.2;closeness;9;0.8;[]
0.2340;0.2;eigenvector;9;0.8;[]
0.2776;0.2;clustering_coeff;9;0.8;[]
0.2886;0.2;pagerank;9;0.8;[]
0.4000;0.2;hubs;9;0.8;[]
0.2562;0.2;authorities;9;0.8;[]
0.3394;0.2;max_clique;9;0.8;[]
0.3690;0.2;cliques_count;9;0.8;[]
0.4098;0.2;overtime;9;0.8;[]
0.4098;0.2;work_at_weekend;9;0.8;[]
0.3897;0.2;neighborhood_variability_sender;9;0.8;[]
0.4368;0.2;neighborhood_variability_recipient;9;0.8;[]
0.4098;0.2;neighborhood_variability_all;9;0.8;[]
0.3690;0.2;in_degree;9;0.9;[]
0.5671;0.2;out_degree;9;0.9;[]
0.4098;0.2;betweenness;9;0.9;[]
0.4947;0.2;closeness;9;0.9;[]
0.2340;0.2;eigenvector;9;0.9;[]
0.2776;0.2;clustering_coeff;9;0.9;[]
0.2793;0.2;pagerank;9;0.9;[]
0.4000;0.2;hubs;9;0.9;[]
0.2340;0.2;authorities;9;0.9;[]
0.3571;0.2;max_clique;9;0.9;[]
0.3202;0.2;cliques_count;9;0.9;[]
0.4098;0.2;overtime;9;0.9;[]
0.4098;0.2;work_at_weekend;9;0.9;[]
0.3897;0.2;neighborhood_variability_sender;9;0.9;[]
0.4434;0.2;neighborhood_variability_recipient;9;0.9;[]
0.4098;0.2;neighborhood_variability_all;9;0.9;[]
0.3202;0.2;in_degree;9;0.99;[]
0.5556;0.2;out_degree;9;0.99;[]
0.4098;0.2;betweenness;9;0.99;[]
0.4947;0.2;closeness;9;0.99;[]
0.2340;0.2;eigenvector;9;0.99;[]
0.2776;0.2;clustering_coeff;9;0.99;[]
0.2475;0.2;pagerank;9;0.99;[]
0.4098;0.2;hubs;9;0.99;[]
0.2340;0.2;authorities;9;0.99;[]
0.3793;0.2;max_clique;9;0.99;[]
0.2857;0.2;cliques_count;9;0.99;[]
0.4098;0.2;overtime;9;0.99;[]
0.4098;0.2;work_at_weekend;9;0.99;[]
0.3897;0.2;neighborhood_variability_sender;9;0.99;[]
0.4434;0.2;neighborhood_variability_recipient;9;0.99;[]
0.4098;0.2;neighborhood_variability_all;9;0.99;[]
0.3846;0.2;in_degree;10;0.7;[]
0.3271;0.2;out_degree;10;0.7;[]
0.4000;0.2;betweenness;10;0.7;[]
0.4947;0.2;closeness;10;0.7;[]
0.1980;0.2;eigenvector;10;0.7;[]
0.2776;0.2;clustering_coeff;10;0.7;[]
0.5092;0.2;pagerank;10;0.7;[]
0.3950;0.2;hubs;10;0.7;[]
0.2340;0.2;authorities;10;0.7;[]
0.3514;0.2;max_clique;10;0.7;[]
0.3704;0.2;cliques_count;10;0.7;[]
0.4000;0.2;overtime;10;0.7;[]
0.4000;0.2;work_at_weekend;10;0.7;[]
0.3748;0.2;neighborhood_variability_sender;10;0.7;[]
0.4050;0.2;neighborhood_variability_recipient;10;0.7;[]
0.4098;0.2;neighborhood_variability_all;10;0.7;[]
0.3846;0.2;in_degree;10;0.8;[]
0.3271;0.2;out_degree;10;0.8;[]
0.4000;0.2;betweenness;10;0.8;[]
0.4947;0.2;closeness;10;0.8;[]
0.1980;0.2;eigenvector;10;0.8;[]
0.2776;0.2;clustering_coeff;10;0.8;[]
0.2965;0.2;pagerank;10;0.8;[]
0.3950;0.2;hubs;10;0.8;[]
0.2340;0.2;authorities;10;0.8;[]
0.3514;0.2;max_clique;10;0.8;[]
0.3704;0.2;cliques_count;10;0.8;[]
0.4000;0.2;overtime;10;0.8;[]
0.4000;0.2;work_at_weekend;10;0.8;[]
0.3748;0.2;neighborhood_variability_sender;10;0.8;[]
0.4050;0.2;neighborhood_variability_recipient;10;0.8;[]
0.4098;0.2;neighborhood_variability_all;10;0.8;[]
0.3846;0.2;in_degree;10;0.9;[]
0.3203;0.2;out_degree;10;0.9;[]
0.4000;0.2;betweenness;10;0.9;[]
0.4947;0.2;closeness;10;0.9;[]
0.1980;0.2;eigenvector;10;0.9;[]
0.2776;0.2;clustering_coeff;10;0.9;[]
0.2783;0.2;pagerank;10;0.9;[]
0.3950;0.2;hubs;10;0.9;[]
0.2340;0.2;authorities;10;0.9;[]
0.3514;0.2;max_clique;10;0.9;[]
0.3202;0.2;cliques_count;10;0.9;[]
0.4000;0.2;overtime;10;0.9;[]
0.4000;0.2;work_at_weekend;10;0.9;[]
0.3748;0.2;neighborhood_variability_sender;10;0.9;[]
0.4050;0.2;neighborhood_variability_recipient;10;0.9;[]
0.4098;0.2;neighborhood_variability_all;10;0.9;[]
0.3846;0.2;in_degree;10;0.99;[]
0.3203;0.2;out_degree;10;0.99;[]
0.4098;0.2;betweenness;10;0.99;[]
0.4947;0.2;closeness;10;0.99;[]
0.1980;0.2;eigenvector;10;0.99;[]
0.2340;0.2;clustering_coeff;10;0.99;[]
0.2595;0.2;pagerank;10;0.99;[]
0.4050;0.2;hubs;10;0.99;[]
0.2340;0.2;authorities;10;0.99;[]
0.3571;0.2;max_clique;10;0.99;[]
0.3202;0.2;cliques_count;10;0.99;[]
0.4000;0.2;overtime;10;0.99;[]
0.4000;0.2;work_at_weekend;10;0.99;[]
0.3748;0.2;neighborhood_variability_sender;10;0.99;[]
0.4050;0.2;neighborhood_variability_recipient;10;0.99;[]
0.4098;0.2;neighborhood_variability_all;10;0.99;[]
0.4322;0.1;in_degree;2;0.7;[]
0.4101;0.1;out_degree;2;0.7;[]
0.4101;0.1;betweenness;2;0.7;[]
0.3756;0.1;closeness;2;0.7;[]
0.2336;0.1;eigenvector;2;0.7;[]
0.2531;0.1;clustering_coeff;2;0.7;[]
0.5763;0.1;pagerank;2;0.7;[]
0.4101;0.1;hubs;2;0.7;[]
0.5332;0.1;authorities;2;0.7;[]
0.4101;0.1;max_clique;2;0.7;[]
0.4101;0.1;cliques_count;2;0.7;[]
0.4015;0.1;overtime;2;0.7;[]
0.2720;0.1;work_at_weekend;2;0.7;[]
0.2822;0.1;neighborhood_variability_sender;2;0.7;[]
0.6532;0.1;neighborhood_variability_recipient;2;0.7;[]
0.3083;0.1;neighborhood_variability_all;2;0.7;[]
0.4322;0.1;in_degree;2;0.8;[]
0.4101;0.1;out_degree;2;0.8;[]
0.4101;0.1;betweenness;2;0.8;[]
0.3756;0.1;closeness;2;0.8;[]
0.2336;0.1;eigenvector;2;0.8;[]
0.2531;0.1;clustering_coeff;2;0.8;[]
0.6012;0.1;pagerank;2;0.8;[]
0.4101;0.1;hubs;2;0.8;[]
0.5332;0.1;authorities;2;0.8;[]
0.4101;0.1;max_clique;2;0.8;[]
0.4101;0.1;cliques_count;2;0.8;[]
0.4015;0.1;overtime;2;0.8;[]
0.2336;0.1;work_at_weekend;2;0.8;[]
0.2822;0.1;neighborhood_variability_sender;2;0.8;[]
0.6532;0.1;neighborhood_variability_recipient;2;0.8;[]
0.3083;0.1;neighborhood_variability_all;2;0.8;[]
0.4322;0.1;in_degree;2;0.9;[]
0.4101;0.1;out_degree;2;0.9;[]
0.4101;0.1;betweenness;2;0.9;[]
0.3594;0.1;closeness;2;0.9;[]
0.2336;0.1;eigenvector;2;0.9;[]
0.2531;0.1;clustering_coeff;2;0.9;[]
0.6012;0.1;pagerank;2;0.9;[]
0.4101;0.1;hubs;2;0.9;[]
0.5540;0.1;authorities;2;0.9;[]
0.4101;0.1;max_clique;2;0.9;[]
0.4101;0.1;cliques_count;2;0.9;[]
0.4101;0.1;overtime;2;0.9;[]
0.2336;0.1;work_at_weekend;2;0.9;[]
0.2641;0.1;neighborhood_variability_sender;2;0.9;[]
0.6532;0.1;neighborhood_variability_recipient;2;0.9;[]
0.3083;0.1;neighborhood_variability_all;2;0.9;[]
0.2336;0.1;in_degree;2;0.99;[]
0.4101;0.1;out_degree;2;0.99;[]
0.4101;0.1;betweenness;2;0.99;[]
0.3428;0.1;closeness;2;0.99;[]
0.2336;0.1;eigenvector;2;0.99;[]
0.2531;0.1;clustering_coeff;2;0.99;[]
0.3428;0.1;pagerank;2;0.99;[]
0.4101;0.1;hubs;2;0.99;[]
0.5540;0.1;authorities;2;0.99;[]
0.4101;0.1;max_clique;2;0.99;[]
0.4101;0.1;cliques_count;2;0.99;[]
0.4101;0.1;overtime;2;0.99;[]
0.2336;0.1;work_at_weekend;2;0.99;[]
0.2641;0.1;neighborhood_variability_sender;2;0.99;[]
0.4101;0.1;neighborhood_variability_recipient;2;0.99;[]
0.3083;0.1;neighborhood_variability_all;2;0.99;[]
0.3835;0.1;in_degree;3;0.7;[]
0.4058;0.1;out_degree;3;0.7;[]
0.4101;0.1;betweenness;3;0.7;[]
0.3594;0.1;closeness;3;0.7;[]
0.3501;0.1;eigenvector;3;0.7;[]
0.2531;0.1;clustering_coeff;3;0.7;[]
0.6369;0.1;pagerank;3;0.7;[]
0.4058;0.1;hubs;3;0.7;[]
0.5584;0.1;authorities;3;0.7;[]
0.4101;0.1;max_clique;3;0.7;[]
0.4101;0.1;cliques_count;3;0.7;[]
0.4058;0.1;overtime;3;0.7;[]
0.6450;0.1;work_at_weekend;3;0.7;[]
0.2641;0.1;neighborhood_variability_sender;3;0.7;[]
0.6307;0.1;neighborhood_variability_recipient;3;0.7;[]
0.3083;0.1;neighborhood_variability_all;3;0.7;[]
0.3835;0.1;in_degree;3;0.8;[]
0.4058;0.1;out_degree;3;0.8;[]
0.4101;0.1;betweenness;3;0.8;[]
0.3594;0.1;closeness;3;0.8;[]
0.3501;0.1;eigenvector;3;0.8;[]
0.2531;0.1;clustering_coeff;3;0.8;[]
0.6369;0.1;pagerank;3;0.8;[]
0.4058;0.1;hubs;3;0.8;[]
0.5584;0.1;authorities;3;0.8;[]
0.4101;0.1;max_clique;3;0.8;[]
0.4101;0.1;cliques_count;3;0.8;[]
0.4101;0.1;overtime;3;0.8;[]
0.6450;0.1;work_at_weekend;3;0.8;[]
0.2455;0.1;neighborhood_variability_sender;3;0.8;[]
0.6307;0.1;neighborhood_variability_recipient;3;0.8;[]
0.3083;0.1;neighborhood_variability_all;3;0.8;[]
0.3835;0.1;in_degree;3;0.9;[]
0.4058;0.1;out_degree;3;0.9;[]
0.4101;0.1;betweenness;3;0.9;[]
0.3594;0.1;closeness;3;0.9;[]
0.3501;0.1;eigenvector;3;0.9;[]
0.2531;0.1;clustering_coeff;3;0.9;[]
0.6369;0.1;pagerank;3;0.9;[]
0.4058;0.1;hubs;3;0.9;[]
0.5584;0.1;authorities;3;0.9;[]
0.4101;0.1;max_clique;3;0.9;[]
0.4101;0.1;cliques_count;3;0.9;[]
0.4101;0.1;overtime;3;0.9;[]
0.6450;0.1;work_at_weekend;3;0.9;[]
0.2455;0.1;neighborhood_variability_sender;3;0.9;[]
0.6307;0.1;neighborhood_variability_recipient;3;0.9;[]
0.2904;0.1;neighborhood_variability_all;3;0.9;[]
0.3892;0.1;in_degree;3;0.99;[]
0.4101;0.1;out_degree;3;0.99;[]
0.4101;0.1;betweenness;3;0.99;[]
0.3594;0.1;closeness;3;0.99;[]
0.3501;0.1;eigenvector;3;0.99;[]
0.2336;0.1;clustering_coeff;3;0.99;[]
0.2336;0.1;pagerank;3;0.99;[]
0.4058;0.1;hubs;3;0.99;[]
0.2336;0.1;authorities;3;0.99;[]
0.4101;0.1;max_clique;3;0.99;[]
0.4101;0.1;cliques_count;3;0.99;[]
0.4101;0.1;overtime;3;0.99;[]
0.6450;0.1;work_at_weekend;3;0.99;[]
0.2455;0.1;neighborhood_variability_sender;3;0.99;[]
0.6307;0.1;neighborhood_variability_recipient;3;0.99;[]
0.2904;0.1;neighborhood_variability_all;3;0.99;[]
0.2737;0.1;in_degree;4;0.7;[]
0.4101;0.1;out_degree;4;0.7;[]
0.4101;0.1;betweenness;4;0.7;[]
0.3594;0.1;closeness;4;0.7;[]
0.2336;0.1;eigenvector;4;0.7;[]
0.2531;0.1;clustering_coeff;4;0.7;[]
0.4829;0.1;pagerank;4;0.7;[]
0.3788;0.1;hubs;4;0.7;[]
0.4660;0.1;authorities;4;0.7;[]
0.4101;0.1;max_clique;4;0.7;[]
0.3788;0.1;cliques_count;4;0.7;[]
0.4101;0.1;overtime;4;0.7;[]
0.2336;0.1;work_at_weekend;4;0.7;[]
0.2998;0.1;neighborhood_variability_sender;4;0.7;[]
0.4879;0.1;neighborhood_variability_recipient;4;0.7;[]
0.3083;0.1;neighborhood_variability_all;4;0.7;[]
0.2737;0.1;in_degree;4;0.8;[]
0.4101;0.1;out_degree;4;0.8;[]
0.4101;0.1;betweenness;4;0.8;[]
0.3594;0.1;closeness;4;0.8;[]
0.2336;0.1;eigenvector;4;0.8;[]
0.2531;0.1;clustering_coeff;4;0.8;[]
0.4829;0.1;pagerank;4;0.8;[]
0.3835;0.1;hubs;4;0.8;[]
0.4660;0.1;authorities;4;0.8;[]
0.4101;0.1;max_clique;4;0.8;[]
0.3788;0.1;cliques_count;4;0.8;[]
0.4101;0.1;overtime;4;0.8;[]
0.2336;0.1;work_at_weekend;4;0.8;[]
0.2998;0.1;neighborhood_variability_sender;4;0.8;[]
0.4879;0.1;neighborhood_variability_recipient;4;0.8;[]
0.3083;0.1;neighborhood_variability_all;4;0.8;[]
0.2825;0.1;in_degree;4;0.9;[]
0.4101;0.1;out_degree;4;0.9;[]
0.4101;0.1;betweenness;4;0.9;[]
0.3594;0.1;closeness;4;0.9;[]
0.2336;0.1;eigenvector;4;0.9;[]
0.2531;0.1;clustering_coeff;4;0.9;[]
0.4829;0.1;pagerank;4;0.9;[]
0.3835;0.1;hubs;4;0.9;[]
0.4660;0.1;authorities;4;0.9;[]
0.4101;0.1;max_clique;4;0.9;[]
0.3788;0.1;cliques_count;4;0.9;[]
0.4101;0.1;overtime;4;0.9;[]
0.2336;0.1;work_at_weekend;4;0.9;[]
0.2641;0.1;neighborhood_variability_sender;4;0.9;[]
0.4697;0.1;neighborhood_variability_recipient;4;0.9;[]
0.3083;0.1;neighborhood_variability_all;4;0.9;[]
0.2336;0.1;in_degree;4;0.99;[]
0.4101;0.1;out_degree;4;0.99;[]
0.4101;0.1;betweenness;4;0.99;[]
0.3428;0.1;closeness;4;0.99;[]
0.2336;0.1;eigenvector;4;0.99;[]
0.2531;0.1;clustering_coeff;4;0.99;[]
0.2336;0.1;pagerank;4;0.99;[]
0.3835;0.1;hubs;4;0.99;[]
0.2336;0.1;authorities;4;0.99;[]
0.4101;0.1;max_clique;4;0.99;[]
0.3788;0.1;cliques_count;4;0.99;[]
0.4101;0.1;overtime;4;0.99;[]
0.2336;0.1;work_at_weekend;4;0.99;[]
0.2641;0.1;neighborhood_variability_sender;4;0.99;[]
0.4697;0.1;neighborhood_variability_recipient;4;0.99;[]
0.3083;0.1;neighborhood_variability_all;4;0.99;[]
0.2904;0.1;in_degree;5;0.7;[]
0.4015;0.1;out_degree;5;0.7;[]
0.4101;0.1;betweenness;5;0.7;[]
0.3594;0.1;closeness;5;0.7;[]
0.3083;0.1;eigenvector;5;0.7;[]
0.2720;0.1;clustering_coeff;5;0.7;[]
0.4850;0.1;pagerank;5;0.7;[]
0.3835;0.1;hubs;5;0.7;[]
0.5238;0.1;authorities;5;0.7;[]
0.4101;0.1;max_clique;5;0.7;[]
0.3740;0.1;cliques_count;5;0.7;[]
0.4101;0.1;overtime;5;0.7;[]
0.3594;0.1;work_at_weekend;5;0.7;[]
0.4829;0.1;neighborhood_variability_sender;5;0.7;[]
0.4176;0.1;neighborhood_variability_recipient;5;0.7;[]
0.3257;0.1;neighborhood_variability_all;5;0.7;[]
0.2904;0.1;in_degree;5;0.8;[]
0.4015;0.1;out_degree;5;0.8;[]
0.4101;0.1;betweenness;5;0.8;[]
0.3594;0.1;closeness;5;0.8;[]
0.3083;0.1;eigenvector;5;0.8;[]
0.2720;0.1;clustering_coeff;5;0.8;[]
0.4850;0.1;pagerank;5;0.8;[]
0.3835;0.1;hubs;5;0.8;[]
0.5238;0.1;authorities;5;0.8;[]
0.4101;0.1;max_clique;5;0.8;[]
0.3740;0.1;cliques_count;5;0.8;[]
0.4101;0.1;overtime;5;0.8;[]
0.3083;0.1;work_at_weekend;5;0.8;[]
0.4829;0.1;neighborhood_variability_sender;5;0.8;[]
0.4176;0.1;neighborhood_variability_recipient;5;0.8;[]
0.3257;0.1;neighborhood_variability_all;5;0.8;[]
0.2336;0.1;in_degree;5;0.9;[]
0.4015;0.1;out_degree;5;0.9;[]
0.4101;0.1;betweenness;5;0.9;[]
0.3594;0.1;closeness;5;0.9;[]
0.3083;0.1;eigenvector;5;0.9;[]
0.2531;0.1;clustering_coeff;5;0.9;[]
0.4850;0.1;pagerank;5;0.9;[]
0.3835;0.1;hubs;5;0.9;[]
0.5238;0.1;authorities;5;0.9;[]
0.4101;0.1;max_clique;5;0.9;[]
0.3740;0.1;cliques_count;5;0.9;[]
0.4101;0.1;overtime;5;0.9;[]
0.3083;0.1;work_at_weekend;5;0.9;[]
0.2641;0.1;neighborhood_variability_sender;5;0.9;[]
0.3881;0.1;neighborhood_variability_recipient;5;0.9;[]
0.3257;0.1;neighborhood_variability_all;5;0.9;[]
0.2336;0.1;in_degree;5;0.99;[]
0.4101;0.1;out_degree;5;0.99;[]
0.4101;0.1;betweenness;5;0.99;[]
0.3594;0.1;closeness;5;0.99;[]
0.3083;0.1;eigenvector;5;0.99;[]
0.2531;0.1;clustering_coeff;5;0.99;[]
0.2336;0.1;pagerank;5;0.99;[]
0.3835;0.1;hubs;5;0.99;[]
0.2336;0.1;authorities;5;0.99;[]
0.4101;0.1;max_clique;5;0.99;[]
0.3643;0.1;cliques_count;5;0.99;[]
0.4101;0.1;overtime;5;0.99;[]
0.2720;0.1;work_at_weekend;5;0.99;[]
0.2641;0.1;neighborhood_variability_sender;5;0.99;[]
0.3971;0.1;neighborhood_variability_recipient;5;0.99;[]
0.3083;0.1;neighborhood_variability_all;5;0.99;[]
0.3692;0.1;in_degree;6;0.7;[]
0.4101;0.1;out_degree;6;0.7;[]
0.4101;0.1;betweenness;6;0.7;[]
0.3594;0.1;closeness;6;0.7;[]
0.3971;0.1;eigenvector;6;0.7;[]
0.2904;0.1;clustering_coeff;6;0.7;[]
0.3835;0.1;pagerank;6;0.7;[]
0.4015;0.1;hubs;6;0.7;[]
0.4015;0.1;authorities;6;0.7;[]
0.4101;0.1;max_clique;6;0.7;[]
0.3740;0.1;cliques_count;6;0.7;[]
0.4101;0.1;overtime;6;0.7;[]
0.2336;0.1;work_at_weekend;6;0.7;[]
0.4101;0.1;neighborhood_variability_sender;6;0.7;[]
0.5258;0.1;neighborhood_variability_recipient;6;0.7;[]
0.3428;0.1;neighborhood_variability_all;6;0.7;[]
0.3692;0.1;in_degree;6;0.8;[]
0.4101;0.1;out_degree;6;0.8;[]
0.4101;0.1;betweenness;6;0.8;[]
0.3594;0.1;closeness;6;0.8;[]
0.3971;0.1;eigenvector;6;0.8;[]
0.2904;0.1;clustering_coeff;6;0.8;[]
0.3835;0.1;pagerank;6;0.8;[]
0.4015;0.1;hubs;6;0.8;[]
0.4015;0.1;authorities;6;0.8;[]
0.4101;0.1;max_clique;6;0.8;[]
0.3740;0.1;cliques_count;6;0.8;[]
0.4101;0.1;overtime;6;0.8;[]
0.2336;0.1;work_at_weekend;6;0.8;[]
0.4101;0.1;neighborhood_variability_sender;6;0.8;[]
0.5258;0.1;neighborhood_variability_recipient;6;0.8;[]
0.3428;0.1;neighborhood_variability_all;6;0.8;[]
0.3692;0.1;in_degree;6;0.9;[]
0.4101;0.1;out_degree;6;0.9;[]
0.4101;0.1;betweenness;6;0.9;[]
0.3594;0.1;closeness;6;0.9;[]
0.3971;0.1;eigenvector;6;0.9;[]
0.2531;0.1;clustering_coeff;6;0.9;[]
0.3950;0.1;pagerank;6;0.9;[]
0.4015;0.1;hubs;6;0.9;[]
0.4015;0.1;authorities;6;0.9;[]
0.4101;0.1;max_clique;6;0.9;[]
0.3740;0.1;cliques_count;6;0.9;[]
0.4101;0.1;overtime;6;0.9;[]
0.2336;0.1;work_at_weekend;6;0.9;[]
0.4101;0.1;neighborhood_variability_sender;6;0.9;[]
0.4345;0.1;neighborhood_variability_recipient;6;0.9;[]
0.3428;0.1;neighborhood_variability_all;6;0.9;[]
0.3594;0.1;in_degree;6;0.99;[]
0.4101;0.1;out_degree;6;0.99;[]
0.4101;0.1;betweenness;6;0.99;[]
0.3594;0.1;closeness;6;0.99;[]
0.3971;0.1;eigenvector;6;0.99;[]
0.2531;0.1;clustering_coeff;6;0.99;[]
0.3950;0.1;pagerank;6;0.99;[]
0.4015;0.1;hubs;6;0.99;[]
0.4015;0.1;authorities;6;0.99;[]
0.4101;0.1;max_clique;6;0.99;[]
0.3643;0.1;cliques_count;6;0.99;[]
0.4101;0.1;overtime;6;0.99;[]
0.2336;0.1;work_at_weekend;6;0.99;[]
0.4101;0.1;neighborhood_variability_sender;6;0.99;[]
0.3971;0.1;neighborhood_variability_recipient;6;0.99;[]
0.3083;0.1;neighborhood_variability_all;6;0.99;[]
0.3950;0.1;in_degree;7;0.7;[]
0.4058;0.1;out_degree;7;0.7;[]
0.4101;0.1;betweenness;7;0.7;[]
0.3594;0.1;closeness;7;0.7;[]
0.3971;0.1;eigenvector;7;0.7;[]
0.3257;0.1;clustering_coeff;7;0.7;[]
0.3984;0.1;pagerank;7;0.7;[]
0.4015;0.1;hubs;7;0.7;[]
0.3892;0.1;authorities;7;0.7;[]
0.4101;0.1;max_clique;7;0.7;[]
0.3740;0.1;cliques_count;7;0.7;[]
0.4101;0.1;overtime;7;0.7;[]
0.5341;0.1;work_at_weekend;7;0.7;[]
0.2264;0.1;neighborhood_variability_sender;7;0.7;[]
0.4101;0.1;neighborhood_variability_recipient;7;0.7;[]
0.3756;0.1;neighborhood_variability_all;7;0.7;[]
0.3950;0.1;in_degree;7;0.8;[]
0.4058;0.1;out_degree;7;0.8;[]
0.4101;0.1;betweenness;7;0.8;[]
0.3594;0.1;closeness;7;0.8;[]
0.3971;0.1;eigenvector;7;0.8;[]
0.3257;0.1;clustering_coeff;7;0.8;[]
0.3984;0.1;pagerank;7;0.8;[]
0.4015;0.1;hubs;7;0.8;[]
0.3892;0.1;authorities;7;0.8;[]
0.4101;0.1;max_clique;7;0.8;[]
0.3740;0.1;cliques_count;7;0.8;[]
0.4101;0.1;overtime;7;0.8;[]
0.5341;0.1;work_at_weekend;7;0.8;[]
0.2264;0.1;neighborhood_variability_sender;7;0.8;[]
0.4101;0.1;neighborhood_variability_recipient;7;0.8;[]
0.3756;0.1;neighborhood_variability_all;7;0.8;[]
0.3950;0.1;in_degree;7;0.9;[]
0.4058;0.1;out_degree;7;0.9;[]
0.4101;0.1;betweenness;7;0.9;[]
0.3594;0.1;closeness;7;0.9;[]
0.3971;0.1;eigenvector;7;0.9;[]
0.3257;0.1;clustering_coeff;7;0.9;[]
0.3835;0.1;pagerank;7;0.9;[]
0.4015;0.1;hubs;7;0.9;[]
0.3892;0.1;authorities;7;0.9;[]
0.4101;0.1;max_clique;7;0.9;[]
0.3740;0.1;cliques_count;7;0.9;[]
0.4101;0.1;overtime;7;0.9;[]
0.5341;0.1;work_at_weekend;7;0.9;[]
0.2264;0.1;neighborhood_variability_sender;7;0.9;[]
0.4101;0.1;neighborhood_variability_recipient;7;0.9;[]
0.3756;0.1;neighborhood_variability_all;7;0.9;[]
0.3835;0.1;in_degree;7;0.99;[]
0.4058;0.1;out_degree;7;0.99;[]
0.4101;0.1;betweenness;7;0.99;[]
0.3594;0.1;closeness;7;0.99;[]
0.3971;0.1;eigenvector;7;0.99;[]
0.3257;0.1;clustering_coeff;7;0.99;[]
0.3950;0.1;pagerank;7;0.99;[]
0.4015;0.1;hubs;7;0.99;[]
0.3892;0.1;authorities;7;0.99;[]
0.4101;0.1;max_clique;7;0.99;[]
0.3740;0.1;cliques_count;7;0.99;[]
0.4101;0.1;overtime;7;0.99;[]
0.5341;0.1;work_at_weekend;7;0.99;[]
0.2336;0.1;neighborhood_variability_sender;7;0.99;[]
0.4101;0.1;neighborhood_variability_recipient;7;0.99;[]
0.3756;0.1;neighborhood_variability_all;7;0.99;[]
0.2336;0.1;in_degree;8;0.7;[]
0.3692;0.1;out_degree;8;0.7;[]
0.4101;0.1;betweenness;8;0.7;[]
0.3594;0.1;closeness;8;0.7;[]
0.2336;0.1;eigenvector;8;0.7;[]
0.2904;0.1;clustering_coeff;8;0.7;[]
0.3313;0.1;pagerank;8;0.7;[]
0.4015;0.1;hubs;8;0.7;[]
0.3217;0.1;authorities;8;0.7;[]
0.4101;0.1;max_clique;8;0.7;[]
0.3835;0.1;cliques_count;8;0.7;[]
0.4101;0.1;overtime;8;0.7;[]
0.2336;0.1;work_at_weekend;8;0.7;[]
0.2822;0.1;neighborhood_variability_sender;8;0.7;[]
0.4101;0.1;neighborhood_variability_recipient;8;0.7;[]
0.3257;0.1;neighborhood_variability_all;8;0.7;[]
0.2336;0.1;in_degree;8;0.8;[]
0.3692;0.1;out_degree;8;0.8;[]
0.4101;0.1;betweenness;8;0.8;[]
0.3594;0.1;closeness;8;0.8;[]
0.2336;0.1;eigenvector;8;0.8;[]
0.2904;0.1;clustering_coeff;8;0.8;[]
0.3313;0.1;pagerank;8;0.8;[]
0.4015;0.1;hubs;8;0.8;[]
0.3217;0.1;authorities;8;0.8;[]
0.4101;0.1;max_clique;8;0.8;[]
0.3835;0.1;cliques_count;8;0.8;[]
0.4101;0.1;overtime;8;0.8;[]
0.2336;0.1;work_at_weekend;8;0.8;[]
0.2822;0.1;neighborhood_variability_sender;8;0.8;[]
0.4101;0.1;neighborhood_variability_recipient;8;0.8;[]
0.3257;0.1;neighborhood_variability_all;8;0.8;[]
0.2336;0.1;in_degree;8;0.9;[]
0.3692;0.1;out_degree;8;0.9;[]
0.4101;0.1;betweenness;8;0.9;[]
0.3594;0.1;closeness;8;0.9;[]
0.2336;0.1;eigenvector;8;0.9;[]
0.2904;0.1;clustering_coeff;8;0.9;[]
0.2912;0.1;pagerank;8;0.9;[]
0.4015;0.1;hubs;8;0.9;[]
0.2737;0.1;authorities;8;0.9;[]
0.4101;0.1;max_clique;8;0.9;[]
0.3835;0.1;cliques_count;8;0.9;[]
0.4101;0.1;overtime;8;0.9;[]
0.2336;0.1;work_at_weekend;8;0.9;[]
0.2455;0.1;neighborhood_variability_sender;8;0.9;[]
0.4101;0.1;neighborhood_variability_recipient;8;0.9;[]
0.3083;0.1;neighborhood_variability_all;8;0.9;[]
0.2336;0.1;in_degree;8;0.99;[]
0.3692;0.1;out_degree;8;0.99;[]
0.4101;0.1;betweenness;8;0.99;[]
0.3594;0.1;closeness;8;0.99;[]
0.2336;0.1;eigenvector;8;0.99;[]
0.2904;0.1;clustering_coeff;8;0.99;[]
0.2336;0.1;pagerank;8;0.99;[]
0.4015;0.1;hubs;8;0.99;[]
0.2737;0.1;authorities;8;0.99;[]
0.4101;0.1;max_clique;8;0.99;[]
0.3835;0.1;cliques_count;8;0.99;[]
0.4101;0.1;overtime;8;0.99;[]
0.2336;0.1;work_at_weekend;8;0.99;[]
0.2455;0.1;neighborhood_variability_sender;8;0.99;[]
0.4101;0.1;neighborhood_variability_recipient;8;0.99;[]
0.2904;0.1;neighborhood_variability_all;8;0.99;[]
0.3217;0.1;in_degree;9;0.7;[]
0.3692;0.1;out_degree;9;0.7;[]
0.4101;0.1;betweenness;9;0.7;[]
